code,name,zipcode,zipcode_address,latitude,longitude,contact_email,shippingEmail,billing_phone,contact_phone,billing_street_address_1,billing_city,billing_province,billing_postal_code,billing_country,clinic_street_address_1,clinic_street_address_2,clinic_city,clinic_province,clinic_country,clinic_postal_code,website,is_diamond_provider,reward_tier_name,reward_tier_number,reward_tier_rank,digital_excellence,hide_from_clinic_locator,distance_in_km
MKMYGENV,Beaute Laser Aesthetics,92660,"Newport Beach, CA 92660, USA",33.630135,-117.872169,khoa@beautelaseraesthetics.com,LinhKNgoMD@gmail.com,9498778987,9498778987,250 Newport Center Drive,Newport Beach,CA,92660,US,250 Newport Center Drive,#100,Newport Beach,CA,US,92660,https://beautelaseraesthetics.com/,no,partner,1,6,no,no,33.570711373092
E57W6XL7,Silverberg Surgical & Medical Group,92660,"Newport Beach, CA 92660, USA",33.630135,-117.872169,lvertheim@westderm.com,lvertheim@westderm.com,9493345023,9493345023,680 Newport Center Dr,Newport Beach,CA,92660,US,1401 Avocado Ave,Suite 703,Newport Beach,CA,US,92660,https://www.westdermatology.com/providers/nancy-silverberg,no,no_tier,0,99,no,no,33.570711373092
GL6IXX59,Ageless Skin Rejuvenation,23456,"Virginia Beach, VA 23456, USA",36.735821,-76.027588,AgelessSkinRejuvenation1@gmail.com,AgelessSkinRejuvenation1@gmail.com,7577071231,7577071231,3865 Border Way,Virginia Beach,VA,23456,US,3388 Princess Anne Road Second floor,,Virginia Beach ,VA,US,23456,https://agelessskinrejuvenation.com/,no,no_tier,0,99,yes,no,13.57997171938573
4NHX7C79,"Carrie Labert, PA-C",23456,"Virginia Beach, VA 23456, USA",36.735821,-76.027588,Clabert.cvh@gmail.com,Clabert.cvh@gmail.com,7575728376,7575728376,1036 Ranchero Rd,Virginia Beach,VA,23456,US,1036 Ranchero Road,,Virginia Beach,VA,US,23456,https://dermacarehr.com/carrie-labert/,no,partner,1,6,no,no,13.57997171938573
M5XJ945K,Renew Skin & Laser Clinic dba Dermacare Skin & Laser Clinic,23320,"Chesapeake, VA 23320, USA",36.757801,-76.21315,beth@dermacarehr.com,beth@dermacarehr.com,7577547546,7577547546,747 Volvo Pkwy # 102,Chesapeake,VA,23320,US,747 Volvo Pkwy,#102,Chesapeake,VA,US,23320,,no,partner,1,6,no,no,23.295009009902586
I8KC0TD1,Luminosa By Francisca,33139,"Miami Beach, FL 33139, USA",25.783312,-80.148438,luminosabyfrancisca@gmail.com,luminosabyfrancisca@gmail.com,7865177227,7865177227,1670 Bay Road,Miami,FL,33139,US,1670 Bay Road,Apt 6E,Miami,FL,US,33139,,no,partner,1,6,no,no,4.962934594186077
GMF92SYL,E-Z Health Medical Center,33010,"Hialeah, FL 33010, USA",25.839203,-80.282303,iliana.diaz@ezhealthmc.com,Iliana.diaz@ezhealthmc.com,3058887378,3058887378,737 East 10 Street,Hialeah,FL,33010,US,737 East 10 Street,,Hialeah,FL,US,33010,https://www.ezhealthmc.com/,no,partner,1,6,no,no,12.506528372802048
UUX2DWDK,Manhattan Laser Spa LLC,33160,"Sunny Isles Beach, FL 33160, USA",25.934738,-80.137276,mila@manhattanlaserspa.com,mila@manhattanlaserspa.com,6468841774,6468841774,16850 Collins Ave,Sunny Isles,FL,33160,US,16850 Collins Ave,Unit 105,Sunny Isles,FL,US,33160,https://manhattanlaserspa.com/,no,partner,1,6,yes,no,20.001484929537398
SL1W07Z5,Glow Up Health and Wellness,33175,"Olympia Heights, FL 33175, USA",25.735712,-80.399261,glowupbodyandbeauty@gmail.com,glowupbodyandbeauty@gmail.com,3057985925,3057985925,16533 sw 50 terr,Miami,FL,33185,US,14255 sw 42 st,suite 103,Miami,FL,US,33175,https://glowupbb.janeapp.com/,no,no_tier,0,99,no,no,20.978729737653712
HXKK6FT2,Getskin LLC DBA: GetSkin Medical aesthetic Center,33009,"HALNDLE BCH, FL 33009, USA",25.982311,-80.148438,getskin.us@gmail.com,getskin.us@gmail.com,3059259660,3059259660,1001 N Federal Hwy #202,Hallandale Beach,FL,33009,US,1001 N Federal Hwy,#202,Hallandale Beach,FL,US,33009,https://www.getskin.us/,no,partner,1,6,no,no,24.91352000862839
YZSSB4FJ,Deanna Tomski Esthetics,33004,"604 Northeast 2nd Street, Dania Beach, FL 33004, US",25.985182,-80.13559,deanna4medarts@gmail.com,deanna4medarts@gmail.com,8473452117,8473452117,604 Northeast 2nd Street,Dania Beach,FL,33004,US,1250 E hallandale Beach Blvd,300,Hallandale Beach,FL,US,33009,,no,partner,1,6,no,no,25.480370103161093
H36LAAB3,"Bena Integrative Beauty, LLC",33029,"Hollywood, FL 33029, USA",25.983906,-80.432655,benabeauty@icloud.com,benabeauty@icloud.com,9549992278,9549992278,3800 SW 147th Avenue,Miramar,FL,33027,US,18503 Pines Blvd.,Suite 309,Pembroke Pines,FL,US,33029,https://www.benabeautyspa.com/,no,partner,1,6,yes,no,34.51564630648801
OBXIG8Gk,Sunrise Eye Care Specialty Lens and Dry Eye Institute,33323,"Sunrise, FL 33323, USA",26.151251,-80.310165,drb@2020visionplace.com,drb@2020visionplace.com,9548450665,9548450665,135 Weston Rd,Weston,FL,33326,US,12555 W Sunrise Blvd,,Sunrise,FL,US,33323,,no,partner,1,6,no,no,44.905829662289015
VZYM896N,"Turn Back Time, LLC",33030,"Homestead, FL 33030, USA",25.480274,-80.527176,rdunn011@bellsouth.net,rdunn011@bellsouth.net,7862550952,7862550952,1239 NE 8th Street,Homestead,FL,33033,US,1239 NE 8th St,,Homestead,FL,US,33030,https://turnbacktimefacials.com/,no,partner,1,6,yes,no,45.93292697326997
CKSMFHZ5,Atlantic Eyecare & Spa,33062,"Pompano Beach, FL 33062, USA",26.247448,-80.092598,nkalf@me.com,nkalf@me.com,9549463939,9549463939,2641 E. Atlantic Blvd,Pompano Beach,FL,33062,US,2641 E. Atlantic Blvd,Ste 102,Pompano Beach,FL,US,33062,http://www.atlanticeyecarectr.com/,no,partner,1,6,yes,no,54.91692944929565
G58D77VA,Boca Laser & Medical Spa,33432,"Boca Raton, FL 33432, USA",26.340158,-80.081429,bocalasermedicalspa@gmail.com,bocalasermedicalspa@gmail.com,5616749222,5616749222,950 Peninsula Corporate Circle,Boca Raton,FL,33487,US,190 Glades Rd,Suite D,Boca Raton,FL,US,33432,https://www.bocalasermedicalspa.com/,no,partner,1,7,yes,no,65.2617134103096
5ZQ3ZCJK,Dr. Giancarlo Plastic Surgery,33445,"Delray Beach, FL 33445, USA",26.464748,-80.10936,jm@doctorgiancarlo.com,jm@doctorgiancarlo.com,5615249672,5615249672,4600 Linton Blvd STE 310,Delray Beach,FL,33445,US,4600 Linton Blvd Suite 310,,Delray Beach,FL,US,33445,https://drgiancarlo.com/,no,partner,1,7,no,no,78.60950903035796
Y84GT9W7,Pure Youth Wellness & Aesthetics,33426,"Boynton Beach, FL 33426, USA",26.538694,-80.081429,nic.m.cap@gmail.com,Nic.m.cap@gmail.com,5615289038,5615289038,"398 N. Congress Avenue,",Boynton Beach,FL,33426,US,"398 N. Congress Avenue,",Suite 385 #20,Boynton Beach,FL,US,33426,https://youthfullypure.com/,no,partner,1,6,yes,no,87.09925144835809
82LVZYHT,"JuvAllure Med Spa & Wellness Center, LLC",33411,"West Palm Beach, FL 33411, USA",26.704414,-80.198662,juvallure@gmail.com,juvallure@gmail.com,5616767271,5619688462,10655 Oak Bend Way,Wellington,FL,33414,US,1241 N State Rd 7 #118,,Royal Palm Beach,FL,US,33411,https://juvallure.com/,no,partner,1,6,yes,no,104.82931125831074
49GD9LLT,"John Fasano, MD",34994,"Stuart, FL 34994, USA",27.191628,-80.248863,info@johnfasanomd.com,info@johnfasanomd.com,7722219111,7722219111,2572 NW Eventide Place,Stuart,FL,34994,US,509 SE Riverside Drive,#206,Stuart,FL,US,34994,https://johnfasanomd.com/,no,partner,1,6,no,no,159.10401282577362
TPRJMEDS,SkinCo,34102,"Naples, FL 34102, USA",26.132433,-81.795105,jessicajyoung90@gmail.com,jessicajyoung90@gmail.com,4844020444,4844020444, 501 Goodlette-Frank Rd ,Naples,FL,34102,US,501 Goodlette-Frank Rd,B106,Naples,FL,US,34102,https://jesthevaaesthetics.com/,no,partner,1,6,no,no,165.5238243011795
FYQD3S9B,"Gulf Coast Aesthetics, LLC",34109,"Naples, FL 34109, USA",26.242298,-81.767761,lauren@gcanaples.com,lauren@gcanaples.com,2395950209,2395950209,10621 Airport-Pulling Rd Suite 5,Naples,FL,34109,US,10621 Airport-Pulling Road,Suite 5,Naples,FL,US,34109,http://www.gcanaples.com,no,partner,1,6,no,no,166.31982997726567
HJTHJVQ8,Tribe Med Spa,34110,"Naples, FL 34110, USA",26.290455,-81.789635,ahone@tribemedspa.com,ahone@tribemedspa.com,2129259500,2129259500,1412 Hemingway Place,Naples,FL,34103,US,1201 Piper Blvd,,Naples,FL,US,34110,https://linktr.ee/tribemedspa?fbclid=IwZXh0bgNhZW0CMTAAAR3yj2YhybJVtuhPInwidXgtIZXUT8k9ehg5uFdOapG3tlPa_Kc4yLd5Gvs_aem_ZmFrZWR1bW15MTZieXRlcw,no,bronze,3,5,yes,no,170.1356747991847
7WNFMM8Y,Alissa's Skin Care of Naples,34108,"Naples, FL 34108, USA",26.250353,-81.806038,alissamaine123@aol.com,alissamaine123@aol.com,2395148777,2395148777,803 Vanderbilt Beach Rd,Naples,FL,34108,US,803 Vanderbilt Beach Rd,,Naples,FL,US,34108,,no,bronze,2,5,no,no,170.22518249299313
N51PL59K,PSL Laser and Aesthetics,34952,"Port St. Lucie, FL 34952, USA",27.293297,-80.28788,psllaserandaesthetics@gmail.com,psllaserandaesthetics@gmail.com,7723353110,7723353110,1967 SE Port St Lucie Blvd,Port St Lucie,FL,34952,US,1967 SE Port St Lucie Blvd,,Port St Lucie,FL,US,34952,https://pslhealthcenter.com/laser-and-aesthetics/?fbclid=PAZXh0bgNhZW0CMTEAAaZTO803-sLFgYgJ21Tzt-AWA2wx3_KB_px6zvR3PFEMokhO6SFokeVVev0_aem_KqVwUb42VrKbWbHQNDdejQ,no,partner,1,6,no,no,170.5757356002756
3BVJDVNP,Glo Skin Studio,55120,"Eagan, MN 55120, USA",44.872738,-93.14785,dianampost@gmail.com,dianampost@gmail.com,6515001613,6515001613,2361 Field Stone Ct,Mendota Heights,MN,55120,US,1720 Livingston Ave,Studio 23,West St Paul,MN,US,55120,https://gloskinandbrow.com/,no,partner,1,6,yes,no,14.880739089194872
Y5YLWT3H,Beyond Smiles Denta Spa,55118,"Sunfish Lake, MN 55118, USA",44.89732,-93.102715,spa@beyondsmilesdentaspa.com,maiyax@beyondsmilesdentaspa.com,6514576231,6514576231,1246 Gorman Ave,West St,MN,55118,US,34 Moreland Ave E,,West St Paul,MN,US,55118,https://www.cherokeedental.net/,no,bronze,2,5,yes,no,15.594332372695964
NMJ8TMVL,Nostalgia Aesthetics,55431,"Bloomington, MN 55431, USA",44.830814,-93.308678,chelstheinjector@gmail.com,chelstheinjector@gmail.com,9522227448,6122708641,6600 Lyndale Ave S,Richfield,MN,55423,US,2616 W 102nd Street,,Bloomington,MN,US,55431,https://www.nostalgiaaesthetics.com/,no,partner,1,6,yes,no,16.696815433091388
WC9JTXFV,Mary Page Skincare,55437,"Bloomington, MN 55437, USA",44.825115,-93.343925,maryepage59@gmail.com,maryepage59@gmail.com,9522886935,9522886935,5515 Sanibel Dr,Hopkins,MN,55343,US,5601 American Blvd W,suite 428,Bloomington,MN,US,55437,,no,partner,1,6,no,no,18.07478554482749
HU9HEK3F,"Pure Skin Aesthetics and Permanent Makeup, LLC",55337,"Burnsville, MN 55337, USA",44.775837,-93.268425,jaime@pureskinmn.com,Jaime@PureSkinMN.com,6124406016,6124406016,3000 County Rd 42w,Burnsville,MN,55337,US,3000 County Rd 42,W #104,Burnsville,MN,US,55337,https://pureskinmn.com/,no,partner,1,6,no,no,22.45360329682296
sHtZyMHM,New Beauty Esthetics LLP,55337 ,"Burnsville, MN 55337, USA",44.775837,-93.268425,kelli@newbeautyesthetics.com,kelli@newbeautyesthetics.com,6125946408,6125946408,13754 Frontier Ct,Burnsville,MN,55337,US,13754 Frontier Ct,#107 ,Burnsville ,MN,US,55337 ,https://newbeautyesthetics.com/,no,partner,1,6,yes,no,22.45360329682296
LH6JW8LM,Arijai Aesthetic And Wellness,55337,"Burnsville, MN 55337, USA",44.775837,-93.268425,drb@arijai.com,DrB@arijai.com,9524350605,9524350605,200 East Travelers Trail ,Burnsville,MN,55337,US,200 E Travelers Trail,UNIT 210,Burnsville,MN,US,55337,,no,partner,1,7,no,no,22.45360329682296
NKUEX2QX,Peters Orthodontics and Peters Aesthetics,55125,"Woodbury, MN 55125, USA",44.915424,-92.947563,petersmedicalaesthetics@gmail.com,petersmedicalaesthetics@gmail.com,6515788401,6515788401,707 Commerce Drive,Woodbury,MN,55125,US,707 Commerce Drive,,Woodbury,MN,US,55125,https://www.petersmedicalaesthetics.com/,no,partner,1,6,yes,no,25.926540900932803
VNWUZK35,Esthetique Injection Arts,55125,"Woodbury, MN 55125, USA",44.915424,-92.947563,kelley@esthetiqueinjectionarts.com,kelley@esthetiqueinjectionarts.com,6124751964,6124751964,"1386 Towerview Road, Towerview Road",Eagan,MN,55121,US,8160 Coller Way,Suite 17,Woodbury,MN,US,55125,https://www.esthetiqueinjectionarts.com/,no,partner,1,6,yes,no,25.926540900932803
ELRS4HRJ,La Vie MedSpa,55042,"Lake Elmo, MN 55042, USA",44.991516,-92.890465,vmparkermn@gmail.com,vmparkermn@gmail.com,6514425814,6514425814,320 Wedgewood Drive,St. Paul ,MN,55115,US,8925 33rd st,,St Paul Park,MN,US,55042,https://laviemedspamn.com/,no,partner,1,6,yes,no,29.49684494440289
QHYPX8AE,"Aesthetic Remedies Med Spa, LLC",55016,"Cottage Grove, MN 55016, USA",44.8321,-92.917595,aestheticremediesmedspa@gmail.com,aestheticremediesmedspa@gmail.com,6514347680,6514347680,8222 60th St S,Cottage Grove,MN,55016,US,7240 E. Point Douglas Rd. S,,Cottage Grove,MN,US,55016,,no,partner,1,6,yes,no,31.795414796054786
YNLC39MP,Re-Wellness & IV Bar,33618,"Carrollwood, FL 33618, USA",28.077108,-82.502342,info@re-wellnessandivbar.com,info@re-wellnessandivbar.com,8133744619,8133744619,13711 N Dale Mabry Hwy,Tampa,FL,33618,US,13711 North Dale,Mabry Highway,Tampa,FL,US,33618,,no,partner,1,6,no,no,14.587599700717544
WU4SZM7M,Zoleil Aesthetics,33635,"Tampa, FL 33635, USA",28.025354,-82.62133,zoleilmedicalaesthetics@gmail.com,zoleilmedicalaesthetics@gmail.com,7274735833,7274735833,8915 N River Rd,Tampa,FL,33635,US,13608 W Hillsborough Ave,,Tampa,FL,US,33635,https://zoleilaesthetics.com/,no,partner,1,6,no,no,17.942272966715844
RkoCQANa,Haus of Giving Face,34677,"Oldsmar, FL 34677, USA",28.045998,-82.680748,injectorkimmy@gmail.com,injectorkimmy@gmail.com,7272443878,7272443878,3028 Northfield Dr,Tarpon Springs,FL,34688,US,301 Woodlands Parkway,,Oldsmar,FL,US,34677,,no,partner,1,6,no,no,24.187028931857245
b0QY2HcI,Lux Injectables,33765,"Clearwater, FL 33765, USA",27.976503,-82.742805,contact@luxinjectables.com,contact@luxinjectables.com,7276988225,7276988225,2500 Sunset Point Road,Clearwater,FL,33765,US,2500 Sunset Point Road,,Clearwater,FL,US,33765,http://luxinjectables.com/,no,partner,1,6,no,no,28.03343370801857
ADC09IUZ,Natural Health Essentials,33765,"Clearwater, FL 33765, USA",27.976503,-82.742805,admin@ivessentials.net,admin@ivessentials.net,7274766339,7274766339,1541 Belleair Rdg,Clearwater,FL,33764,US,1825 Sunset Point Rd,Suite 2,Clearwater,FL,US,33765,,no,no_tier,0,99,no,no,28.03343370801857
5NQBEGBG,McGee's Health LLC,33765,"Clearwater, FL 33765, USA",27.976503,-82.742805,admin@mcgeeshealth.com,admin@mcgeeshealth.com,8138330994,8138330994,3852 Star Island Dr,Holiday,FL,34691,US,1825 Sunset Point,Suite 2, Clearwater,FL,US,33765,,no,partner,1,6,no,no,28.03343370801857
1N8P86I1,Gral Estetics,33755,"Clearwater, FL 33755, USA",27.981827,-82.788643,yana.gralnik@gmail.com,yana.gralnik@gmail.com,7867847763,7867847763,1020 Sunset Point RD,Clearwater,FL,33755,US,1020 Sunset Point RD,UNIT 411,Clearwater,FL,US,33755,,no,no_tier,0,99,no,no,32.571137086113495
GTPMMM9H,Better Life Clinics,34683,"Palm Harbor, FL 34683, USA",28.091036,-82.761681,k.ibrahim99@yahoo.com,k.ibrahim99@yahoo.com,7272504148,1234567891,2835 Alt 19,Palm Harbor,FL,34683,US,2835 Alt 19,,Palm Harbor,FL,US,34683,,no,bronze,3,5,no,no,33.530094929123564
3FD2QAVY,Neuvo Spa,33544,"Zephyrhills, FL 33544, USA",28.262119,-82.377731,aniediubani@hotmail.com,neuvohealthmd@gmail.com,8135599790,8135599790,11434  North 53rd Street,Temple Terrance,FL,33617,US,2653 Bruce B Downs Blvd,Suite 119,Wesley Chapel,FL,US,33544,https://www.theneuvospa.com/,no,partner,1,6,no,no,35.42105453089964
PP0XEDCH,Zoe Medical Spa By Wiregrass DPC,33544,"Zephyrhills, FL 33544, USA",28.262119,-82.377731,erin@wiregrassdpc.com,erin@wiregrassdpc.com,8137018092,8137018092,2236 Green Hedges Way,Wesley Chapel,FL,33544,US,2236 Green Hedges Way,Suite 101,Wesley Chapel ,FL,US,33544,,no,no_tier,0,99,no,no,35.42105453089964
7DEHC2BF,RMD Skincare,34689,"Tarpon Springs, FL 34689, USA",28.143698,-82.767075,rdamic13@yahoo.com,Rdamic13@yahoo.com,7275109739,7275109739,30 N Ring Ave,Palm Harbor,FL,34689,US,30 N ring Ave,suite 100,tarpon springs,FL,US,34689,https://salonnadora.com/about-us/rose-d-amico-6358264,no,partner,1,6,yes,no,37.03160494704391
y4b2gcY7,Slimplify,14305,"Niagara Falls, NY 14305, USA",43.119709,-79.030602,slimplifywny@gmail.com,slimplifywny@gmail.com,7164534700,7164534700,98 Old Carriage House Rd,Grand Island,NY,14072,US,1 Columbia Dr,Suite 2,Niagra Falls,NY,US,14305,http://www.slimplifywny.com/,no,partner,1,6,yes,no,283.5999221134775
YM3Z5CC5,Atwal Eye Care,14227,"Cheektowaga, NY 14227, USA",42.879559,-78.736282,debbied@atwalec.com,debbied@atwalec.com,7162181206,7162181206,3095 Harlem Road,Cheektowaga,NY,14225,US,3095 Harlem Road,,Buffalo,NY,US,14227,,no,partner,1,6,no,no,287.9797762238279
L65GK8G7,Newport Beach Dermatology and Plastic Surgery,92660,"Newport Beach, CA 92660, USA",33.630135,-117.872169,kerry@newportbeachdps.com,natalie@newportbeachdps.com,9497067886,9497067886,1441 Avocado Avenue,Newport Beach,CA,92660,US,1441 Avocado Avenue,Suite 702,Newport Beach,CA,US,92660,https://www.newportbeachdps.com/,no,bronze,2,5,yes,no,23.28535087083342
D2SXSLVK,AC Aesthetics,62002,"Alton, IL 62002, USA",38.93541,-90.140137,acaesthetics618@gmail.com,acaesthetics618@gmail.com,6189773926,6189773926,2411 Seminary Road,Brighton,IL,62012,US,4051 Humbert rd,,Alton,IL,US,62002,https://ac-aesthetics618.square.site/,no,partner,1,6,yes,no,34.61432247888661
NB7ZXJRT,Skin by Oksana,85396,"Buckeye, AZ 85396, USA",33.518337,-112.691376,skinbyoksanaaz@gmail.com,oksana.scott@gmail.com,6233408462,6233408462,4236 N Verrado Way,Buckeye,AZ,85396,US,4236 N Verrado Way,Ste 104,Buckeye,AZ,US,85396,https://skincarebyoksana.com/,no,partner,1,6,yes,no,349.7551581823911
VZDVHDF2,Majestic Beauty Spa PLLC,85396,"Buckeye, AZ 85396, USA",33.518337,-112.691376,majesticbeautyspa@gmail.com,majesticbeautyspa@gmail.com,6239865790,6239865790,4236 N Verrado Way a104,Buckeye,AZ,85396,US,4236 N Verrado Way a104,,Buckeye,AZ,US,85396,https://majesticbeautyspa.com/,no,bronze,3,5,yes,no,349.7551581823911
TSR2ZW3Y,Desert Derma MedSpa,85383,"Peoria, AZ 85383, USA",33.786816,-112.286087,lindabeymer1@gmail.com,linda@desertdermamedspa.com,6024780480,6024780480,29228 North 120th Lane,Peoria,AZ,85383,US,"24650 N. Lake Pleasant Pkwy Ste 101 Peoria, AZ 85383",Ste 101,Peoria,AZ,US,85383,https://www.desertdermamedspa.com/,no,partner,1,6,yes,no,350.9078099736449
Q9YLJTSS,Injx Bar,85383,"Peoria, AZ 85383, USA",33.786816,-112.286087,alyshacole0426@gmail.com,Alyshacole0426@gmail.com,4807375076,4807375076,10200 W Happy Valley Rd,Peoria,AZ,85383,US,10200 W Happy Valley Rd,125,Peoria,AZ,US,85383,https://www.injxbar.com/,no,partner,1,7,yes,no,350.9078099736449
FWCHGPEN,Arch & Crown Aesthetics,07044,"Verona, NJ 07044, USA",40.836742,-74.247276,aacaesthetics@gmail.com,aacaesthetics@gmail.com,2012493128,2012493128,886 Pompton Ave,Cedar Grove,NJ,07009,US,"110 Fairview Ave , suite 3",,Verona,NJ,US,07044,,no,partner,1,6,no,no,13.207869969285753
GBHKJ73B,"David Daniels, MD",07901,"Summit, NJ 07901, USA",40.714638,-74.364609,daviddanielsmd@gmail.com,daviddanielsmd@gmail.com,9085988222,9085988222,33 Overlook Road,Summit,NJ,07901,US,33 Overlook Road,Suite 403,Summit,NJ,US,07901,http://danielsgroupnj.com/,no,partner,1,6,no,no,16.133186776279945
WDT9KU2G,Beyouth Medspa & Wellness,07006,"North Caldwell, NJ 07006, USA",40.851524,-74.282486,info@beyouthmedspa.com,kim@beyouthmedspa.com,9735827500,9735827500,555 Passaic Ave,West Caldwell,NJ,07006,US,555 Passaic Ave,,West Caldwell,NJ,US,07006,,no,partner,1,6,no,no,16.14690831249743
NPGW7XAG,Skin Confidence By Kathy,07006 ,"North Caldwell, NJ 07006, USA",40.851524,-74.282486,skinconfidencebykathy@gmail.com,skinconfidencebykathy@gmail.com,2019210135,2019210135,10 kinglet ave,Marlboro,NJ,07746,US,307 Bloomfield Ave,suite 105 ,Caldwell ,NJ,US,07006 ,https://www.skinconfidencebykathy.com/,no,partner,1,6,yes,no,16.14690831249743
2AYNV48W,Northeastern Plastic Surgery,07932,"Florham Park, NJ 07932, USA",40.777245,-74.388069,dignory@drfodero.com,dignory@drfodero.com,9732956565,9732956565,83 Hanover Rd. suite 200,Florham Park,NJ,07932,US,220 Ridgedale Avenue,Suite C1,Florham Park,NJ,US,07932,https://www.northeasternplasticsurgery.com/,no,partner,1,6,no,no,18.6963519734728
it9ljP5v,The Peer Group for Plastic Surgery,07932,"Florham Park, NJ 07932, USA",40.777245,-74.388069,mdcandela@peergroupnj.com,mdcandela@peergroupnj.com,9738223000,9738223000,124 Columbia Turnpike,Florham Park,NJ,07932,US,124 Columbia Turnpike,,Florham Park,NJ,US,07932,https://www.peergroupnj.com/,no,partner,1,6,yes,no,18.6963519734728
DDU1U02P,Skin Theory Aesthetics,32751,"Maitland, FL 32751, USA",28.636675,-81.367439,info@ourskintheory.com,info@ourskintheory.com,5616351162,5616351162,2031 Dixie Belle,Orlando,FL,32812,US,171 S Orlando Ave,Suite B & C, Maitland,FL,US,32751,,no,no_tier,0,99,no,no,10.986915186403667
AI010AUU,Derrow Dermatology,32751,"Maitland, FL 32751, USA",28.636675,-81.367439,Awitt@derrowdermatology.com,Awitt@derrowdermatology.com,4073892020,4073892020,146 Orange Place,Maitland,FL,32751,US,146 Orange Place,,Maitland,FL,US,32751,https://www.derrowdermatology.com/,no,no_tier,0,99,no,no,10.986915186403667
R6PDLBPS,SJ Aesthetics,33513,"Bushnell, FL 33513, USA",28.657898,-82.193115,stacyljones@icloud.com,Stacyljones@icloud.com,3524270265,3524270265,109 E Joe P Strickland Jr Ave,Bushnell,FL,33513,US,109 E Joe P Strickland Jr Ave,,Bushnell,FL,US,33513,https://www.sjaestheticsmed.com/,no,partner,1,6,yes,no,80.59127629951999
A4EFAGLQ,Self Care Studio LLC,37874,"Sweetwater, TN 37874, USA",35.601334,-84.461739,daneledford@msn.com,daneledford@msn.com,4237122270,4237122270,712 N. Main St.,Sweetwater,TN,37874,US,712 N. Main St.,,Sweetwater,TN,US,37874,https://www.selfcare-studio.com/,no,partner,1,6,yes,no,98.63955442149754
QUPWX69K,Kare Aesthetics LLC,38583,"Sparta, TN 38583, USA",35.957794,-85.396278,kareaestheticstn@gmail.com,kareaestheticstn@gmail.com,9313163334,9317030127,383 W Bockman Way,Sparta,TN,38583,US,383 West Bockman Way,,Sparta,TN,US,38583,www.kareaestheticstn.com,no,partner,1,6,yes,no,101.7135682336108
534NUJGQ,"Salt MedSpa of Dawsonville, LLC",30534,"Dawsonville, GA 30534, USA",34.41291,-84.143517,sue@saltmedspa.com,sue@saltmedspa.com,6788357258,2134567089,78 Dawson Village Way N,Dawsonville,GA,30534,US,78 Dawson Village Way N,,Dawsonville,GA,US,30534,https://www.saltmedspadawsonville.com/,no,partner,1,6,yes,no,127.68664093930823
bpWpMjPu,"Tru U Medical & Weight Loss, LLC",30188,"Holly Springs, GA 30188, USA",34.128075,-84.448769,mosely@tru-umedicalweightloss.com,mosely@tru-umedicalweightloss.com,4703904598,7702248604,153 Prominence Court,Canton,GA,30114,US,233 Arnold Mill Rd,Suite 300,Woodstock,GA,US,30188,https://tru-umedicalweightloss.com/,no,partner,1,6,yes,no,128.91870006351866
KNOMA0PD,Coal Mountain Eye Care,30028,"Cumming, GA 30028, USA",34.271584,-84.196259,info@coalmountaineyecare.com,info@coalmountaineyecare.com,7707653195,7707653195,205 highland gate circle,suwanee,GA,30024,US,5310 Matt Highway,Suite 301,Cumming,GA,US,30028,coalmountaineyecare.com,no,no_tier,0,99,no,no,133.32826224379744
UZG05WUW,K. Mack Beauty,30028,"Cumming, GA 30028, USA",34.271584,-84.196259,kimberly@kmackbeauty.com,kimberly@kmackbeauty.com,4046631495,4046631495,3777 PEACHTREE RD NE,BROOKHAVEN,GA,30319,US,5685 Ga Hwy 400,Ste 200,CUMMING,GA,US,30028,,no,no_tier,0,99,no,no,133.32826224379744
K1SbwFLK,Youth Enhancements Systems Inc,30066,"Marietta, GA 30066, USA",34.019882,-84.511734,rashelleknott@yesmdatlanta.com,rashelleknott@yesmdatlanta.com,7704218094,7704218094,1455 Bells Ferry Rd,Marietta,GA,30066,US,1455 Bells Ferry Rd,Ste 100,Marietta,AL,US,30066,https://yesmdatlanta.com/about/,no,partner,1,6,no,no,135.46953067097817
RRY6Q7PE,Ageless Medical Spa,37934,"Concord, TN 37934, USA",35.872257,-84.175163,juliet@agelessmedicalspa.com,juliet@agelessmedicalspa.com,8655661900,8655661900,11673 Parkside Drive,Knoxville,TN,37934,US,11673 Parkside Drive,,Knoxville,TN,US,37934,https://agelessmedicalspa.com/,no,partner,1,6,yes,no,137.83312805186438
3B9MLTE4,"Slim Lab, LLC",30075,"Roswell, GA 30075, USA",34.058624,-84.385742,Slimlabga@gmail.com,Slimlabga@gmail.com,7135030093,7135030093,240 park bridge lane,Roswell,GA,30075,US,408 s Atlanta st,Unit 170,Roswell,GA,US,30075,,no,no_tier,0,99,no,no,138.5785979539204
P9AV4GC5,Elysion Health and Wellness LLC,30064,"Marietta, GA 30064, USA",33.934677,-84.595573,tgibsonmd@elysionhealth.com,info@elysionhealth.com,4703002259,4703002259,965 Geneva Walk NW,Kennesaw,GA,30152,US,3698 Largent Way,Suite 102,Marietta,GA,US,30064,https://www.elysionhealth.com/,no,partner,1,6,yes,no,139.8014129857076
